case_id,TransactionID
CC-1635,3139773
CC-1636,3137499
CC-1636,3137499.0
CC-1637,3138591
CC-1638,3139664
CC-1638,3139664.0
CC-1639,3136126
CC-1639,3136126.0
CC-1640,3139986
CC-1640,3139986.0
CC-1641,3124613
CC-1641,3126110
CC-1641,3128596
CC-1641,3131989
CC-1641,3135122
CC-1641,3137616
CC-1641,3137888
CC-1641,3124613.0
CC-1642,3138178
CC-1642,3138178.0
CC-1643,3120062
CC-1643,3120068
CC-1643,3127736
CC-1643,3129784
CC-1643,3133389
CC-1643,3134078
CC-1643,3140062
CC-1643,3120062.0
CC-1644,3135430
CC-1644,3135502
CC-1644,3139694
CC-1644,3139794
CC-1644,3135430.0
CC-1645,3140647
CC-1646,3140652
CC-1646,3140652.0
CC-1647,3137941
CC-1647,3137941.0
CC-1648,3134108
CC-1648,3134151
CC-1648,3139890
CC-1648,3139934
CC-1648,3140042
CC-1648,3134108.0
CC-1649,3140860
CC-1649,3140878
CC-1649,3140860.0
CC-1650,3141116
CC-1650,3141116.0
CC-1651,3138274
CC-1651,3138274.0
CC-1652,3141032
CC-1653,3139777
CC-1653,3139777.0
CC-1654,3137944
CC-1654,3137944.0
CC-1655,3140966
CC-1655,3140966.0
CC-1656,3141085
CC-1656,3141085.0
CC-1657,3139515
CC-1657,3140026
CC-1657,3139515.0
CC-1658,3139105
CC-1658,3139565
CC-1658,3139105.0
CC-1659,3140309
CC-1659,3140309.0
CC-1660,3141131
CC-1661,3138920
CC-1661,3138920.0
CC-1662,3141361
CC-1662,3141361.0
CC-1663,3138536
CC-1663,3138536.0
CC-1664,3140025
CC-1664,3140025.0
CC-1665,3132369
CC-1665,3135079
CC-1665,3138874
CC-1665,3139159
CC-1665,3139308
CC-1665,3132369.0
CC-1666,3141672
CC-1667,3136493
CC-1667,3139300
CC-1667,3140629
CC-1667,3136493.0
CC-1668,3141247
CC-1668,3141257
CC-1668,3141276
CC-1668,3141247.0
CC-1669,3123986
CC-1669,3128774
CC-1669,3133587
CC-1669,3139247
CC-1669,3123986.0
CC-1670,3138828
CC-1670,3138828.0
CC-1671,3139032
CC-1671,3140764
CC-1671,3139032.0
CC-1672,3138558
CC-1672,3138558.0
CC-1673,3140508
CC-1673,3140508.0
CC-1674,3141339
CC-1674,3141343
CC-1674,3141344
CC-1674,3141348
CC-1674,3141352
CC-1674,3141339.0
CC-1675,3140257
CC-1675,3141197
CC-1675,3140257.0
CC-1676,3141279
CC-1676,3141279.0
CC-1677,3140156
CC-1677,3140225
CC-1677,3140156.0
CC-1678,3141435
CC-1678,3141452
CC-1678,3141435.0
CC-1679,3137854
CC-1679,3141989
CC-1679,3137854.0
CC-1680,3142513
CC-1681,3139314
CC-1681,3139314.0
CC-1682,3143118
CC-1682,3143118.0
CC-1683,3139941
CC-1683,3139941.0
CC-1684,3142437
CC-1684,3142437.0
CC-1685,3139342
CC-1685,3139342.0
CC-1686,3142413
CC-1686,3143425
CC-1686,3142413.0
CC-1687,3143151
CC-1687,3143151.0
CC-1688,3139672
CC-1688,3139672.0
CC-1689,3139721
CC-1689,3139721.0
CC-1690,3140120
CC-1690,3140184
CC-1690,3141186
CC-1690,3140120.0
CC-1691,3134464
CC-1691,3141044
CC-1691,3134464.0
CC-1692,3142605
CC-1692,3142623
CC-1692,3142605.0
CC-1693,3137656
CC-1693,3137670
CC-1693,3137690
CC-1693,3140792
CC-1693,3137656.0
CC-1694,3141533
CC-1694,3141533.0
CC-1695,3143830
CC-1695,3143889
CC-1695,3143830.0
CC-1696,3143109
CC-1697,3141092
CC-1697,3141092.0
CC-1698,3134596
CC-1698,3134902
CC-1698,3139824
CC-1698,3140395
CC-1698,3141209
CC-1698,3134596.0
CC-1699,3140974
CC-1699,3144339
CC-1699,3140974.0
CC-1700,3143364
CC-1700,3143364.0
CC-1701,3140356
CC-1701,3141098
CC-1701,3141115
CC-1701,3140356.0
CC-1702,3144735
CC-1703,3137785
CC-1703,3137817
CC-1703,3141103
CC-1703,3141894
CC-1703,3141904
CC-1703,3141957
CC-1703,3143033
CC-1703,3137785.0
CC-1704,3142564
CC-1704,3142591
CC-1704,3142564.0
CC-1705,3141546
CC-1705,3141546.0
CC-1706,3141704
CC-1706,3141704.0
CC-1707,3141462
CC-1707,3141462.0
CC-1708,3144757
CC-1708,3144757.0
CC-1709,3144077
CC-1710,3143243
CC-1710,3143343
CC-1710,3143243.0
CC-1711,3142768
CC-1711,3142768.0
CC-1712,3133649
CC-1712,3136764
CC-1712,3141654
CC-1712,3141716
CC-1712,3133649.0
CC-1713,3144746
CC-1713,3144746.0
CC-1714,3116384
CC-1714,3120191
CC-1714,3125195
CC-1714,3130402
CC-1714,3131975
CC-1714,3132005
CC-1714,3132166
CC-1714,3132256
CC-1714,3132371
CC-1714,3132389
CC-1714,3132399
CC-1714,3137296
CC-1714,3140633
CC-1714,3140835
CC-1714,3144149
CC-1714,3144221
CC-1714,3116384.0
CC-1715,3119886
CC-1715,3121702
CC-1715,3127874
CC-1715,3130008
CC-1715,3136051
CC-1715,3136701
CC-1715,3142854
CC-1715,3144737
CC-1715,3119886.0
CC-1716,3142621
CC-1716,3142662
CC-1716,3142621.0
CC-1717,3139709
CC-1717,3142084
CC-1717,3144585
CC-1717,3139709.0
CC-1718,3142299
CC-1718,3142299.0
CC-1719,3130881
CC-1719,3134114
CC-1719,3137407
CC-1719,3137421
CC-1719,3140980
CC-1719,3140988
CC-1719,3140992
CC-1719,3140996
CC-1719,3140999
CC-1719,3141003
CC-1719,3141004
CC-1719,3141019
CC-1719,3141030
CC-1719,3142058
CC-1719,3130881.0
CC-1720,3143402
CC-1720,3143402.0
CC-1721,3142347
CC-1721,3144919
CC-1721,3144928
CC-1721,3142347.0
CC-1722,3141665
CC-1722,3141665.0
CC-1723,3143247
CC-1723,3143247.0
CC-1724,3144306
CC-1724,3144306.0
CC-1725,3145021
CC-1725,3145024
CC-1725,3145021.0
CC-1726,3139919
CC-1726,3142840
CC-1726,3139919.0
CC-1727,3131656
CC-1727,3138049
CC-1727,3140983
CC-1727,3143203
CC-1727,3145413
CC-1727,3131656.0
CC-1728,3137892
CC-1728,3144893
CC-1728,3137892.0
CC-1729,3145958
CC-1729,3145958.0
CC-1730,3137468
CC-1730,3141097
CC-1730,3141113
CC-1730,3143607
CC-1730,3137468.0
CC-1731,3145909
CC-1731,3145909.0
CC-1732,3145742
CC-1733,3144495
CC-1733,3145331
CC-1733,3144495.0
CC-1734,3140916
CC-1734,3142294
CC-1734,3144774
CC-1734,3140916.0
CC-1735,3141295
CC-1735,3144679
CC-1735,3141295.0
CC-1736,3146481
CC-1736,3146481.0
CC-1737,3143858
CC-1737,3143858.0
CC-1738,3140243
CC-1738,3140889
CC-1738,3144806
CC-1738,3140243.0
CC-1739,3145504
CC-1739,3145504.0
CC-1740,3142805
CC-1740,3142805.0
CC-1741,3146350
CC-1741,3146350.0
CC-1742,3146635
CC-1742,3146635.0
CC-1743,3147171
CC-1743,3147182
CC-1743,3147171.0
CC-1744,3143287
CC-1744,3143287.0
CC-1745,3146502
CC-1745,3146502.0
CC-1746,3147428
CC-1747,3122622
CC-1747,3127706
CC-1747,3130286
CC-1747,3130798
CC-1747,3131041
CC-1747,3133455
CC-1747,3134500
CC-1747,3141089
CC-1747,3146697
CC-1747,3122622.0
CC-1748,3143700
CC-1748,3144013
CC-1748,3144036
CC-1748,3144239
CC-1748,3144268
CC-1748,3143700.0
CC-1749,3140350
CC-1749,3141359
CC-1749,3144666
CC-1749,3147469
CC-1749,3140350.0
CC-1750,3143789
CC-1750,3143790
CC-1750,3143828
CC-1750,3143845
CC-1750,3143789.0
CC-1751,3144935
CC-1751,3144935.0
CC-1752,3144583
CC-1752,3145812
CC-1752,3145937
CC-1752,3145964
CC-1752,3144583.0
CC-1753,3144490
CC-1753,3144490.0
CC-1754,3140378
CC-1754,3140489
CC-1754,3140503
CC-1754,3146806
CC-1754,3140378.0
CC-1755,3146359
CC-1755,3146359.0
CC-1756,3134079
CC-1756,3137190
CC-1756,3137943
CC-1756,3137947
CC-1756,3144412
CC-1756,3134079.0
CC-1757,3147792
CC-1758,3144977
CC-1758,3144977.0
CC-1759,3147682
CC-1759,3147682.0
CC-1760,3144881
CC-1760,3144881.0
CC-1761,3147609
CC-1762,3145012
CC-1762,3145012.0
CC-1763,3146039
CC-1763,3146161
CC-1763,3146039.0
CC-1764,3145898
CC-1764,3145898.0
CC-1765,3145885
CC-1765,3145885.0
CC-1766,3147326
CC-1766,3147404
CC-1766,3147412
CC-1766,3147326.0
CC-1767,3147226
CC-1767,3147226.0
CC-1768,3146712
CC-1768,3146712.0
CC-1769,3148143
CC-1769,3148143.0
CC-1770,3140186
CC-1770,3147049
CC-1770,3140186.0
CC-1771,3144314
CC-1771,3145416
CC-1771,3147354
CC-1771,3144314.0
CC-1772,3148333
CC-1772,3148337
CC-1772,3148333.0
CC-1773,3145923
CC-1773,3145923.0
CC-1774,3144748
CC-1774,3144785
CC-1774,3144795
CC-1774,3144804
CC-1774,3144834
CC-1774,3145280
CC-1774,3145997
CC-1774,3144748.0
CC-1775,3148301
CC-1775,3148315
CC-1775,3148320
CC-1775,3148324
CC-1775,3148301.0
CC-1776,3141230
CC-1776,3141245
CC-1776,3141421
CC-1776,3146127
CC-1776,3141230.0
CC-1777,3147162
CC-1777,3147242
CC-1777,3147282
CC-1777,3147162.0
CC-1778,3147261
CC-1778,3147340
CC-1778,3147261.0
CC-1779,3147599
CC-1779,3147599.0
CC-1780,3141719
CC-1780,3147231
CC-1780,3141719.0
CC-1781,3147662
CC-1781,3147662.0
CC-1782,3138431
CC-1782,3140681
CC-1782,3146288
CC-1782,3138431.0
CC-1783,3141836
CC-1783,3141888
CC-1783,3141993
CC-1783,3142427
CC-1783,3142677
CC-1783,3146951
CC-1783,3147203
CC-1783,3141836.0
CC-1784,3149244
CC-1785,3147061
CC-1785,3147061.0
CC-1786,3150016
CC-1786,3150016.0
CC-1787,3149177
CC-1787,3149177.0
CC-1788,3149123
CC-1788,3149123.0
CC-1789,3147776
CC-1789,3147776.0
CC-1790,3148480
CC-1790,3148480.0
CC-1791,3148097
CC-1791,3148097.0
CC-1792,3149975
CC-1792,3150042
CC-1792,3149975.0
CC-1793,3143261
CC-1793,3143746
CC-1793,3144152
CC-1793,3147159
CC-1793,3147447
CC-1793,3148034
CC-1793,3149541
CC-1793,3143261.0
CC-1794,3147337
CC-1794,3147922
CC-1794,3148057
CC-1794,3147337.0
CC-1795,3147566
CC-1795,3147645
CC-1795,3147566.0
CC-1796,3148204
CC-1796,3148218
CC-1796,3148204.0
CC-1797,3149920
CC-1797,3149920.0
CC-1798,3150193
CC-1798,3150193.0
CC-1799,3148043
CC-1799,3149429
CC-1799,3148043.0
CC-1800,3147847
CC-1800,3147847.0
CC-1801,3149265
CC-1801,3149265.0
CC-1802,3150923
CC-1803,3147438
CC-1803,3150370
CC-1803,3147438.0
CC-1804,3150166
CC-1804,3150166.0
CC-1805,3148360
CC-1805,3150678
CC-1805,3148360.0
CC-1806,3149544
CC-1806,3149544.0
CC-1807,3149967
CC-1807,3149967.0
CC-1808,3148293
CC-1808,3148350
CC-1808,3148293.0
CC-1809,3146743
CC-1809,3150788
CC-1809,3146743.0
CC-1810,3148583
CC-1810,3148583.0
CC-1811,3150468
CC-1811,3150468.0
CC-1812,3148386
CC-1812,3148386.0
CC-1813,3143481
CC-1813,3149427
CC-1813,3143481.0
CC-1814,3148793
CC-1814,3148793.0
CC-1815,3137187
CC-1815,3141217
CC-1815,3142423
CC-1815,3146450
CC-1815,3151041
CC-1815,3137187.0
CC-1816,3148701
CC-1816,3148731
CC-1816,3148930
CC-1816,3148701.0
CC-1817,3144954
CC-1817,3151399
CC-1817,3151434
CC-1817,3144954.0
CC-1818,3149475
CC-1818,3149475.0
CC-1819,3149793
CC-1819,3149793.0
CC-1820,3149195
CC-1820,3149198
CC-1820,3149227
CC-1820,3149195.0
CC-1821,3147618
CC-1821,3150236
CC-1821,3147618.0
CC-1822,3148555
CC-1822,3148555.0
CC-1823,3151847
CC-1823,3151847.0
CC-1824,3152436
CC-1825,3150027
CC-1825,3150027.0
CC-1826,3151657
CC-1826,3151657.0
CC-1827,3151596
CC-1827,3151596.0
CC-1828,3151460
CC-1828,3151460.0
CC-1829,3150245
CC-1829,3150245.0
CC-1830,3149264
CC-1830,3149264.0
CC-1831,3149075
CC-1831,3149075.0
CC-1832,3152632
CC-1832,3152712
CC-1832,3153249
CC-1832,3153261
CC-1832,3153295
CC-1832,3152632.0
CC-1833,3136824
CC-1833,3140191
CC-1833,3144457
CC-1833,3145169
CC-1833,3149324
CC-1833,3136824.0
CC-1834,3149791
CC-1834,3149820
CC-1834,3149791.0
CC-1835,3150822
CC-1835,3150836
CC-1835,3150822.0
CC-1836,3151384
CC-1836,3151384.0
CC-1837,3144631
CC-1837,3144655
CC-1837,3147119
CC-1837,3151292
CC-1837,3144631.0
CC-1838,3153150
CC-1839,3151259
CC-1839,3151284
CC-1839,3151440
CC-1839,3151473
CC-1839,3151259.0
CC-1840,3150170
CC-1840,3150208
CC-1840,3150170.0
CC-1841,3154331
CC-1842,3153456
CC-1843,3152300
CC-1843,3152300.0
CC-1844,3150627
CC-1844,3150649
CC-1844,3150627.0
CC-1845,3154165
CC-1845,3154165.0
CC-1846,3152202
CC-1846,3152340
CC-1846,3152202.0
CC-1847,3151610
CC-1847,3151610.0
CC-1848,3151136
CC-1848,3151136.0
CC-1849,3147529
CC-1849,3150970
CC-1849,3152301
CC-1849,3147529.0
CC-1850,3151050
CC-1850,3151050.0
CC-1851,3153398
CC-1851,3153398.0
CC-1852,3152455
CC-1852,3152455.0
CC-1853,3154674
CC-1854,3153658
CC-1854,3153674
CC-1854,3153658.0
CC-1855,3151672
CC-1855,3151672.0
CC-1856,3150918
CC-1856,3153253
CC-1856,3150918.0
CC-1857,3154780
CC-1857,3154782
CC-1857,3154780.0
CC-1858,3154941
CC-1858,3154941.0
CC-1859,3155034
CC-1859,3155034.0
CC-1860,3154596
CC-1860,3154603
CC-1860,3154617
CC-1860,3154596.0
CC-1861,3154004
CC-1861,3154004.0
CC-1862,3153761
CC-1862,3153761.0
CC-1863,3154656
CC-1863,3154656.0
CC-1864,3152335
CC-1864,3152345
CC-1864,3152359
CC-1864,3154322
CC-1864,3152335.0
CC-1865,3154919
CC-1865,3154919.0
CC-1866,3152898
CC-1866,3152898.0
CC-1867,3152653
CC-1867,3152653.0
CC-1868,3154312
CC-1868,3154312.0
CC-1869,3152864
CC-1869,3152864.0
CC-1870,3155900
CC-1870,3155900.0
CC-1871,3154954
CC-1871,3154967
CC-1871,3154968
CC-1871,3154954.0
CC-1872,3155980
CC-1872,3155980.0
CC-1873,3154045
CC-1873,3155013
CC-1873,3154045.0
CC-1874,3153446
CC-1874,3153446.0
CC-1875,3153995
CC-1875,3154046
CC-1875,3154220
CC-1875,3153995.0
CC-1876,3150547
CC-1876,3154032
CC-1876,3154245
CC-1876,3150547.0
CC-1877,3153852
CC-1877,3153852.0
CC-1878,3156690
CC-1879,3156387
CC-1879,3156389
CC-1879,3156392
CC-1879,3156399
CC-1879,3156461
CC-1879,3156387.0
CC-1880,3156509
CC-1880,3156509.0
CC-1881,3157113
CC-1882,3153903
CC-1882,3153903.0
CC-1883,3154370
CC-1883,3154370.0
CC-1884,3154311
CC-1884,3154314
CC-1884,3154348
CC-1884,3154353
CC-1884,3154362
CC-1884,3154390
CC-1884,3154395
CC-1884,3154410
CC-1884,3154311.0
CC-1885,3155134
CC-1885,3155134.0
CC-1886,3157402
CC-1886,3157402.0
CC-1887,3157481
CC-1888,3156172
CC-1888,3156172.0
CC-1889,3154511
CC-1889,3154511.0
CC-1890,3156280
CC-1890,3156280.0
CC-1891,3157867
CC-1891,3157867.0
CC-1892,3154972
CC-1892,3154972.0
CC-1893,3155037
CC-1893,3155048
CC-1893,3155306
CC-1893,3155344
CC-1893,3155361
CC-1893,3155037.0
CC-1894,3158150
CC-1894,3158150.0
CC-1895,3158135
CC-1895,3158135.0
CC-1896,3156848
CC-1896,3156848.0
CC-1897,3155942
CC-1897,3155942.0
CC-1898,3157748
CC-1898,3157748.0
CC-1899,3156435
CC-1899,3156454
CC-1899,3156435.0
CC-1900,3158192
CC-1900,3158192.0
CC-1901,3155088
CC-1901,3155088.0
CC-1902,3151947
CC-1902,3154649
CC-1902,3155373
CC-1902,3151947.0
CC-1903,3155817
CC-1903,3155817.0
CC-1904,3157073
CC-1904,3157073.0
CC-1905,3155038
CC-1905,3155084
CC-1905,3155741
CC-1905,3155038.0
CC-1906,3153415
CC-1906,3155246
CC-1906,3153415.0
CC-1907,3153005
CC-1907,3157880
CC-1907,3157898
CC-1907,3153005.0
CC-1908,3158093
CC-1908,3158093.0
CC-1909,3153255
CC-1909,3157403
CC-1909,3158035
CC-1909,3153255.0
CC-1910,3157908
CC-1910,3157908.0
CC-1911,3155800
CC-1911,3155800.0
CC-1912,3158429
CC-1912,3158469
CC-1912,3158429.0
CC-1913,3152265
CC-1913,3156176
CC-1913,3158747
CC-1913,3158806
CC-1913,3152265.0
CC-1914,3156866
CC-1914,3156868
CC-1914,3156866.0
CC-1915,3154301
CC-1915,3156185
CC-1915,3154301.0
CC-1916,3158920
CC-1916,3158920.0
CC-1917,3156512
CC-1917,3156542
CC-1917,3156512.0
CC-1918,3159374
CC-1918,3159384
CC-1918,3159374.0
CC-1919,3156350
CC-1919,3156350.0
CC-1920,3158780
CC-1920,3158786
CC-1920,3158780.0
CC-1921,3155947
CC-1921,3155947.0
CC-1922,3153046
CC-1922,3157589
CC-1922,3153046.0
CC-1923,3159187
CC-1923,3159187.0
CC-1924,3158821
CC-1924,3158821.0
CC-1925,3154582
CC-1925,3156117
CC-1925,3156207
CC-1925,3154582.0
CC-1926,3147878
CC-1926,3148068
CC-1926,3148660
CC-1926,3149553
CC-1926,3152216
CC-1926,3157237
CC-1926,3147878.0
CC-1927,3159721
CC-1927,3159721.0
CC-1928,3157799
CC-1928,3157799.0
CC-1929,3157618
CC-1929,3158073
CC-1929,3158085
CC-1929,3158100
CC-1929,3158168
CC-1929,3157618.0
CC-1930,3122735
CC-1930,3123210
CC-1930,3124095
CC-1930,3126141
CC-1930,3128516
CC-1930,3129455
CC-1930,3131696
CC-1930,3133244
CC-1930,3133826
CC-1930,3133896
CC-1930,3135002
CC-1930,3135276
CC-1930,3135454
CC-1930,3135473
CC-1930,3135569
CC-1930,3136068
CC-1930,3136141
CC-1930,3136648
CC-1930,3139111
CC-1930,3139125
CC-1930,3141926
CC-1930,3146369
CC-1930,3146419
CC-1930,3148225
CC-1930,3153743
CC-1930,3153792
CC-1930,3153841
CC-1930,3155098
CC-1930,3155099
CC-1930,3155370
CC-1930,3155584
CC-1930,3157989
CC-1930,3122735.0
CC-1931,3157812
CC-1931,3157828
CC-1931,3157812.0
CC-1932,3160591
CC-1932,3160591.0
CC-1933,3158487
CC-1933,3158487.0
CC-1934,3158864
CC-1934,3158864.0
CC-1935,3159702
CC-1935,3159702.0
CC-1936,3159957
CC-1936,3159961
CC-1936,3159957.0
CC-1937,3157492
CC-1937,3157492.0
CC-1938,3160495
CC-1939,3157818
CC-1939,3157822
CC-1939,3157818.0
CC-1940,3158181
CC-1940,3158181.0
CC-1941,3154588
CC-1941,3154667
CC-1941,3160836
CC-1941,3154588.0
CC-1942,3158543
CC-1942,3158543.0
CC-1943,3160101
CC-1943,3160101.0
CC-1944,3161299
CC-1945,3157863
CC-1945,3157863.0
CC-1946,3146332
CC-1946,3146389
CC-1946,3151156
CC-1946,3156330
CC-1946,3159910
CC-1946,3146332.0
CC-1947,3144536
CC-1947,3150962
CC-1947,3152621
CC-1947,3153797
CC-1947,3155389
CC-1947,3156083
CC-1947,3157232
CC-1947,3158298
CC-1947,3159900
CC-1947,3159918
CC-1947,3144536.0
CC-1948,3130982
CC-1948,3131602
CC-1948,3133380
CC-1948,3133390
CC-1948,3137628
CC-1948,3137868
CC-1948,3137877
CC-1948,3137894
CC-1948,3137900
CC-1948,3140610
CC-1948,3141221
CC-1948,3141267
CC-1948,3141325
CC-1948,3142316
CC-1948,3143681
CC-1948,3147785
CC-1948,3147849
CC-1948,3150242
CC-1948,3151439
CC-1948,3151448
CC-1948,3156272
CC-1948,3157521
CC-1948,3157556
CC-1948,3158242
CC-1948,3158441
CC-1948,3159023
CC-1948,3130982.0
CC-1949,3159644
CC-1949,3159677
CC-1949,3159728
CC-1949,3159759
CC-1949,3159644.0
CC-1950,3159409
CC-1950,3159409.0
CC-1951,3154998
CC-1951,3155007
CC-1951,3159651
CC-1951,3154998.0
CC-1952,3156691
CC-1952,3158538
CC-1952,3156691.0
CC-1953,3161059
CC-1953,3161059.0
CC-1954,3160364
CC-1954,3160364.0
CC-1955,3160471
CC-1955,3160471.0
CC-1956,3153323
CC-1956,3154115
CC-1956,3160146
CC-1956,3160693
CC-1956,3153323.0
CC-1957,3158662
CC-1957,3158691
CC-1957,3158662.0
CC-1958,3159557
CC-1958,3159557.0
CC-1959,3151777
CC-1959,3155993
CC-1959,3159527
CC-1959,3159593
CC-1959,3159616
CC-1959,3159618
CC-1959,3151777.0
CC-1960,3158236
CC-1960,3159298
CC-1960,3158236.0
CC-1961,3159346
CC-1961,3159346.0
CC-1962,3157814
CC-1962,3160620
CC-1962,3160897
CC-1962,3157814.0
CC-1963,3160370
CC-1963,3160370.0
CC-1964,3152701
CC-1964,3153001
CC-1964,3153299
CC-1964,3155540
CC-1964,3158486
CC-1964,3152701.0
CC-1965,3161741
CC-1965,3161741.0
CC-1966,3161542
CC-1967,3160330
CC-1967,3160330.0
CC-1968,3161798
CC-1968,3161798.0
CC-1969,3158716
CC-1969,3161876
CC-1969,3158716.0
CC-1970,3162158
CC-1970,3162158.0
CC-1971,3161042
CC-1971,3161042.0
CC-1972,3162728
CC-1972,3162728.0
CC-1973,3154670
CC-1973,3154703
CC-1973,3154713
CC-1973,3158289
CC-1973,3158291
CC-1973,3160115
CC-1973,3154670.0
CC-1974,3149574
CC-1974,3151431
CC-1974,3151756
CC-1974,3154814
CC-1974,3154820
CC-1974,3154864
CC-1974,3155620
CC-1974,3159273
CC-1974,3163802
CC-1974,3149574.0
CC-1975,3158023
CC-1975,3162883
CC-1975,3158023.0
CC-1976,3163897
CC-1976,3163897.0
CC-1977,3162476
CC-1977,3162476.0
CC-1978,3163746
CC-1978,3163746.0
CC-1979,3162984
CC-1979,3162984.0
CC-1980,3161277
CC-1980,3161277.0
CC-1981,3162747
CC-1981,3162747.0
CC-1982,3164194
CC-1983,3164023
CC-1983,3164032
CC-1983,3164023.0
CC-1984,3163084
CC-1984,3164247
CC-1984,3163084.0
CC-1985,3161314
CC-1985,3161314.0
CC-1986,3162507
CC-1986,3162507.0
CC-1987,3164142
CC-1987,3164142.0
CC-1988,3156417
CC-1988,3156523
CC-1988,3156936
CC-1988,3160172
CC-1988,3160762
CC-1988,3163265
CC-1988,3156417.0
CC-1989,3162662
CC-1989,3162662.0
CC-1990,3160147
CC-1990,3162292
CC-1990,3160147.0
CC-1991,3163853
CC-1991,3164004
CC-1991,3164010
CC-1991,3164019
CC-1991,3164024
CC-1991,3164038
CC-1991,3164040
CC-1991,3164043
CC-1991,3164060
CC-1991,3163853.0
CC-1992,3161675
CC-1992,3162768
CC-1992,3162778
CC-1992,3161675.0
CC-1993,3161532
CC-1993,3161532.0
CC-1994,3164528
CC-1994,3164563
CC-1994,3164528.0
CC-1995,3165178
CC-1995,3165430
CC-1995,3165178.0
CC-1996,3162051
CC-1996,3162051.0
CC-1997,3162490
CC-1997,3162693
CC-1997,3163499
CC-1997,3163627
CC-1997,3164086
CC-1997,3162490.0
CC-1998,3132472
CC-1998,3133952
CC-1998,3133978
CC-1998,3137836
CC-1998,3137952
CC-1998,3144791
CC-1998,3146770
CC-1998,3148146
CC-1998,3148163
CC-1998,3148172
CC-1998,3148192
CC-1998,3150470
CC-1998,3154255
CC-1998,3159991
CC-1998,3163866
CC-1998,3165279
CC-1998,3165403
CC-1998,3132472.0
CC-1999,3162961
CC-1999,3162961.0
CC-2000,3165342
CC-2000,3165342.0
CC-2001,3161276
CC-2001,3161283
CC-2001,3164262
CC-2001,3164315
CC-2001,3164317
CC-2001,3164351
CC-2001,3161276.0
CC-2002,3163683
CC-2002,3163683.0
CC-2003,3162664
CC-2003,3162735
CC-2003,3162664.0
CC-2004,3160201
CC-2004,3160244
CC-2004,3160245
CC-2004,3160311
CC-2004,3162022
CC-2004,3162318
CC-2004,3160201.0
CC-2005,3162998
CC-2005,3162998.0
CC-2006,3161726
CC-2006,3163251
CC-2006,3161726.0
CC-2007,3165811
CC-2008,3164209
CC-2008,3164209.0
CC-2009,3166100
CC-2009,3166100.0
CC-2010,3165848
CC-2010,3165870
CC-2010,3165888
CC-2010,3165848.0
CC-2011,3160680
CC-2011,3160797
CC-2011,3162138
CC-2011,3166054
CC-2011,3166257
CC-2011,3160680.0
CC-2012,3159269
CC-2012,3163407
CC-2012,3159269.0
CC-2013,3165411
CC-2013,3165411.0
CC-2014,3160188
CC-2014,3164658
CC-2014,3166724
CC-2014,3160188.0
CC-2015,3166213
CC-2015,3166333
CC-2015,3166213.0
CC-2016,3166890
CC-2016,3166890.0
CC-2017,3166565
CC-2018,3164843
CC-2018,3164843.0
CC-2019,3164152
CC-2019,3164152.0
CC-2020,3166711
CC-2021,3167217
CC-2022,3166391
CC-2022,3166391.0
CC-2023,3158039
CC-2023,3161848
CC-2023,3165151
CC-2023,3158039.0
CC-2024,3165388
CC-2024,3165388.0
CC-2025,3167194
CC-2025,3167194.0
CC-2026,3165789
CC-2026,3165789.0
CC-2027,3165345
CC-2027,3165345.0
CC-2028,3167069
CC-2028,3167069.0
CC-2029,3165381
CC-2029,3165381.0
CC-2030,3167763
CC-2030,3167763.0
CC-2031,3166681
CC-2031,3166681.0
CC-2032,3165625
CC-2032,3165625.0
CC-2033,3168295
CC-2033,3168295.0
CC-2034,3167348
CC-2034,3167348.0
CC-2035,3159155
CC-2035,3165139
CC-2035,3165211
CC-2035,3159155.0
CC-2036,3167191
CC-2036,3167191.0
CC-2037,3167933
CC-2038,3167953
CC-2038,3167953.0
CC-2039,3164761
CC-2039,3167048
CC-2039,3164761.0
CC-2040,3166062
CC-2040,3166062.0
CC-2041,3168795
CC-2042,3168658
CC-2043,3166065
CC-2043,3166065.0
CC-2044,3166708
CC-2044,3166708.0
CC-2045,3163858
CC-2045,3165225
CC-2045,3163858.0
CC-2046,3167963
CC-2046,3167963.0
CC-2047,3165559
CC-2047,3165559.0
CC-2048,3166435
CC-2048,3168471
CC-2048,3166435.0
CC-2049,3169232
CC-2049,3169304
CC-2049,3169232.0
CC-2050,3151358
CC-2050,3151453
CC-2050,3152319
CC-2050,3154939
CC-2050,3160673
CC-2050,3161308
CC-2050,3161316
CC-2050,3162060
CC-2050,3166701
CC-2050,3166741
CC-2050,3168364
CC-2050,3168390
CC-2050,3168628
CC-2050,3168659
CC-2050,3168801
CC-2050,3151358.0
CC-2051,3156759
CC-2051,3162346
CC-2051,3164475
CC-2051,3166541
CC-2051,3166621
CC-2051,3156759.0
CC-2052,3169714
CC-2053,3159535
CC-2053,3162629
CC-2053,3164151
CC-2053,3168459
CC-2053,3159535.0
CC-2054,3168865
CC-2054,3168865.0
CC-2055,3168723
CC-2055,3168723.0
CC-2056,3169831
CC-2057,3123327
CC-2057,3127092
CC-2057,3127147
CC-2057,3127173
CC-2057,3128049
CC-2057,3128910
CC-2057,3128917
CC-2057,3128931
CC-2057,3128954
CC-2057,3129079
CC-2057,3129186
CC-2057,3130554
CC-2057,3135049
CC-2057,3137274
CC-2057,3140794
CC-2057,3142113
CC-2057,3144940
CC-2057,3150345
